;—кважина;‘акт. врем€ работы , сут;‘акт. закачка за мес€ц, м3;ћесторождение;name_of_date_doc_col
3902;40_i;30.0;7051.000000000001;6;2020-12-01
3903;48_i;30.0;16640.800000000003;6;2020-12-01
3904;41_i;30.0;16321.800000000001;6;2020-12-01
3905;34_i;30.0;4730.0;6;2020-12-01
3906;55_i;;;6;2020-12-01
3907;56_i;1.0;11.0;6;2020-12-01
3908;57_i;;;6;2020-12-01
3909;70_i;;;6;2020-12-01
3910;69_i;;;6;2020-12-01
3911;58_i;;;6;2020-12-01
3912;59_i;;;6;2020-12-01
3913;60_i;;;6;2020-12-01
3914;77_i;;;6;2020-12-01
3915;68_i;;;6;2020-12-01
3916;61_i;;;6;2020-12-01
3917;66_i;;;6;2020-12-01
3918;71_i;;;6;2020-12-01
3919;62_i;;;6;2020-12-01
3920;63_i;;;6;2020-12-01
3921;64_i;30.0;12337.6;6;2020-12-01
3922;46_i;30.0;4877.400000000001;6;2020-12-01
3923;65_i;;;6;2020-12-01
3924;78_i;;;6;2020-12-01
3925;79_i;;;6;2020-12-01
3926;79_i;;;6;2020-12-01
3927;80_i;30.0;3273.6000000000004;6;2020-12-01
3928;83_i;30.0;10722.800000000001;6;2020-12-01
3929;84_i;30.0;2653.2000000000003;6;2020-12-01
3930;81_i;;;6;2020-12-01
3931;8_i;30.0;516.12;7;2020-12-01
3932;74_i;30.0;4645.080000000001;7;2020-12-01
3933;6_i;30.0;12238.6;6;2020-07-01
3934;2_i;16.0;5645.200000000001;6;2020-07-01
3935;7_i;29.0;7693.400000000001;6;2020-07-01
3936;11_i;30.0;9156.400000000001;6;2020-07-01
3937;8_i;;;6;2020-07-01
3938;17_i;30.0;6091.8;6;2020-07-01
3939;35_i;;;6;2020-07-01
3940;76_i;30.0;13844.6;6;2020-07-01
3941;12_i;30.0;11499.400000000001;6;2020-07-01
3942;9_i;29.0;8063.000000000001;6;2020-07-01
3943;10_i;30.0;10076.0;6;2020-07-01
3944;13_i;;;6;2020-07-01
3945;44_i;30.0;10489.6;6;2020-07-01
3946;36_i;30.0;10934.0;6;2020-07-01
3947;49_i;30.0;3636.6000000000004;6;2020-07-01
3948;37_i;30.0;6349.200000000001;6;2020-07-01
3949;32_i;22.0;8151.000000000001;6;2020-07-01
3950;50_i;22.0;1476.2;6;2020-07-01
3951;42_i;22.0;6421.8;6;2020-07-01
3952;67_i;22.0;10681.0;6;2020-07-01
3953;18_i;;;6;2020-07-01
3954;38_i;13.0;2090.0;6;2020-07-01
3955;51_i;30.0;2343.0;6;2020-07-01
3956;39_i;22.0;7121.400000000001;6;2020-07-01
3957;19_i;;;6;2020-07-01
3958;20_i;30.0;4485.8;6;2020-07-01
3959;21_i;25.0;7526.200000000001;6;2020-07-01
3960;22_i;7.0;3557.4;6;2020-07-01
3961;52_i;30.0;4518.8;6;2020-07-01
3962;23_i;29.0;11292.6;6;2020-07-01
3963;24_i;30.0;17316.2;6;2020-07-01
3964;25_i;30.0;9941.800000000001;6;2020-07-01
3965;26_i;21.0;6347.000000000001;6;2020-07-01
3966;45_i;;;6;2020-07-01
3967;3_i;24.0;3984.2000000000003;6;2020-07-01
3968;0_i;30.0;9103.6;6;2020-07-01
3969;4_i;27.0;4749.8;6;2020-07-01
3970;5_i;30.0;11899.800000000001;6;2020-07-01
3971;1_i;30.0;3231.8;6;2020-07-01
3972;53_i;22.0;8254.400000000001;6;2020-07-01
3973;27_i;25.0;14374.800000000001;6;2020-07-01
3974;14_i;;;6;2020-07-01
3975;28_i;30.0;8494.2;6;2020-07-01
3976;33_i;30.0;8320.400000000001;6;2020-07-01
3977;29_i;16.0;4382.400000000001;6;2020-07-01
3978;30_i;30.0;3658.6000000000004;6;2020-07-01
3979;15_i;;;6;2020-07-01
3980;54_i;25.0;11589.6;6;2020-07-01
3981;31_i;30.0;3302.2000000000003;6;2020-07-01
3982;31_i;30.0;3302.2000000000003;6;2020-07-01
3983;73_i;;;6;2020-07-01
3984;72_i;30.0;11941.6;6;2020-07-01
3985;40_i;30.0;13098.800000000001;6;2020-07-01
3986;48_i;30.0;15430.800000000001;6;2020-07-01
3987;41_i;30.0;19800.0;6;2020-07-01
3988;34_i;26.0;6762.8;6;2020-07-01
3989;55_i;29.0;7055.400000000001;6;2020-07-01
3990;56_i;28.0;16911.4;6;2020-07-01
3991;57_i;28.0;9345.6;6;2020-07-01
3992;70_i;30.0;16387.800000000003;6;2020-07-01
3993;69_i;30.0;8760.400000000001;6;2020-07-01
3994;58_i;15.0;1804.0000000000002;6;2020-07-01
3995;59_i;30.0;3370.4;6;2020-07-01
3996;60_i;30.0;10238.800000000001;6;2020-07-01
3997;77_i;30.0;10766.800000000001;6;2020-07-01
3998;68_i;30.0;9631.6;6;2020-07-01
3999;61_i;30.0;3383.6000000000004;6;2020-07-01
4000;66_i;30.0;13908.400000000001;6;2020-07-01
4001;71_i;30.0;9479.800000000001;6;2020-07-01
4002;62_i;30.0;4032.6000000000004;6;2020-07-01
4003;63_i;;;6;2020-07-01
4004;64_i;;;6;2020-07-01
4005;46_i;30.0;6756.200000000001;6;2020-07-01
4006;65_i;30.0;3392.4;6;2020-07-01
4007;78_i;;;6;2020-07-01
4008;79_i;;;6;2020-07-01
4009;79_i;;;6;2020-07-01
4010;80_i;;;6;2020-07-01
4011;81_i;;;6;2020-07-01
4012;82_i;;;6;2020-07-01
4013;74_i;;;6;2020-07-01
4014;8_i;30.0;597.5200000000001;7;2020-07-01
4015;74_i;30.0;5377.68;7;2020-07-01
4016;6_i;31.0;19212.600000000002;6;2020-06-01
4017;2_i;31.0;16874.0;6;2020-06-01
4018;7_i;31.0;9545.800000000001;6;2020-06-01
4019;11_i;28.0;8681.2;6;2020-06-01
4020;8_i;7.0;3282.4;6;2020-06-01
4021;17_i;31.0;6657.200000000001;6;2020-06-01
4022;35_i;;;6;2020-06-01
4023;76_i;11.0;2292.4;6;2020-06-01
4024;12_i;31.0;13802.800000000001;6;2020-06-01
4025;9_i;31.0;9875.800000000001;6;2020-06-01
4026;10_i;28.0;10285.0;6;2020-06-01
4027;13_i;26.0;5731.000000000001;6;2020-06-01
4028;44_i;31.0;15496.800000000001;6;2020-06-01
4029;36_i;31.0;14275.800000000001;6;2020-06-01
4030;49_i;31.0;4521.0;6;2020-06-01
4031;37_i;31.0;8331.400000000001;6;2020-06-01
4032;32_i;29.0;8828.6;6;2020-06-01
4033;50_i;29.0;6868.400000000001;6;2020-06-01
4034;42_i;30.0;7077.400000000001;6;2020-06-01
4035;67_i;30.0;12425.6;6;2020-06-01
4036;18_i;12.0;6160.000000000001;6;2020-06-01
4037;38_i;30.0;5123.8;6;2020-06-01
4038;51_i;31.0;3878.6000000000004;6;2020-06-01
4039;39_i;30.0;5522.0;6;2020-06-01
4040;19_i;11.0;6195.200000000001;6;2020-06-01
4041;20_i;31.0;7979.400000000001;6;2020-06-01
4042;21_i;31.0;7088.400000000001;6;2020-06-01
4043;22_i;31.0;15391.2;6;2020-06-01
4044;52_i;31.0;4433.0;6;2020-06-01
4045;23_i;31.0;6406.400000000001;6;2020-06-01
4046;24_i;31.0;15952.2;6;2020-06-01
4047;25_i;30.0;9264.2;6;2020-06-01
4048;26_i;19.0;5783.8;6;2020-06-01
4049;45_i;;;6;2020-06-01
4050;3_i;31.0;5783.8;6;2020-06-01
4051;0_i;30.0;10920.800000000001;6;2020-06-01
4052;4_i;28.0;10630.400000000001;6;2020-06-01
4053;5_i;31.0;13734.6;6;2020-06-01
4054;1_i;31.0;4043.6000000000004;6;2020-06-01
4055;53_i;24.0;10923.0;6;2020-06-01
4056;27_i;31.0;18163.2;6;2020-06-01
4057;14_i;;;6;2020-06-01
4058;28_i;31.0;11748.000000000002;6;2020-06-01
4059;33_i;30.0;11374.000000000002;6;2020-06-01
4060;29_i;31.0;10322.400000000001;6;2020-06-01
4061;30_i;31.0;5728.8;6;2020-06-01
4062;15_i;;;6;2020-06-01
4063;54_i;20.0;10225.6;6;2020-06-01
4064;31_i;31.0;5968.6;6;2020-06-01
4065;31_i;31.0;5968.6;6;2020-06-01
4066;73_i;11.0;3018.4;6;2020-06-01
4067;72_i;31.0;12823.800000000001;6;2020-06-01
4068;40_i;31.0;15457.2;6;2020-06-01
4069;48_i;20.0;9022.2;6;2020-06-01
4070;41_i;28.0;22176.0;6;2020-06-01
4071;34_i;31.0;7957.400000000001;6;2020-06-01
4072;55_i;31.0;5148.0;6;2020-06-01
4073;56_i;31.0;22534.600000000002;6;2020-06-01
4074;57_i;31.0;10762.400000000001;6;2020-06-01
4075;70_i;31.0;12190.2;6;2020-06-01
4076;69_i;31.0;8826.400000000001;6;2020-06-01
4077;58_i;13.0;1161.6000000000001;6;2020-06-01
4078;59_i;31.0;4503.400000000001;6;2020-06-01
4079;60_i;31.0;12498.2;6;2020-06-01
4080;77_i;7.0;2178.0;6;2020-06-01
4081;68_i;31.0;11316.800000000001;6;2020-06-01
4082;61_i;31.0;4367.0;6;2020-06-01
4083;66_i;31.0;17283.2;6;2020-06-01
4084;71_i;31.0;10764.6;6;2020-06-01
4085;62_i;31.0;6135.8;6;2020-06-01
4086;63_i;;;6;2020-06-01
4087;64_i;25.0;15444.000000000002;6;2020-06-01
4088;46_i;31.0;8157.6;6;2020-06-01
4089;65_i;30.0;3553.0000000000005;6;2020-06-01
4090;78_i;;;6;2020-06-01
4091;79_i;;;6;2020-06-01
4092;79_i;;;6;2020-06-01
4093;80_i;;;6;2020-06-01
4094;82_i;;;6;2020-06-01
4095;81_i;;;6;2020-06-01
4096;8_i;30.0;610.28;7;2020-06-01
4097;74_i;30.0;5492.432000000001;7;2020-06-01
4098;6_i;30.0;10377.400000000001;6;2020-05-01
4099;2_i;30.0;5843.200000000001;6;2020-05-01
4100;7_i;30.0;6901.400000000001;6;2020-05-01
4101;11_i;30.0;9169.6;6;2020-05-01
4102;8_i;30.0;13006.400000000001;6;2020-05-01
4103;17_i;30.0;4268.0;6;2020-05-01
4104;35_i;26.0;1955.8000000000002;6;2020-05-01
4105;76_i;;;6;2020-05-01
4106;12_i;30.0;11895.400000000001;6;2020-05-01
4107;9_i;30.0;6738.6;6;2020-05-01
4108;10_i;18.0;8885.800000000001;6;2020-05-01
4109;13_i;2.0;594.0;6;2020-05-01
4110;44_i;29.0;14649.800000000001;6;2020-05-01
4111;36_i;30.0;8707.6;6;2020-05-01
4112;49_i;30.0;3363.8;6;2020-05-01
4113;37_i;30.0;3003.0000000000005;6;2020-05-01
4114;32_i;30.0;8412.800000000001;6;2020-05-01
4115;50_i;30.0;7596.6;6;2020-05-01
4116;42_i;30.0;5970.8;6;2020-05-01
4117;67_i;30.0;10188.2;6;2020-05-01
4118;18_i;30.0;15202.000000000002;6;2020-05-01
4119;38_i;12.0;1971.2000000000003;6;2020-05-01
4120;51_i;30.0;1617.0000000000002;6;2020-05-01
4121;39_i;30.0;3953.4000000000005;6;2020-05-01
4122;19_i;30.0;3414.4;6;2020-05-01
4123;20_i;30.0;2266.0;6;2020-05-01
4124;21_i;30.0;6701.200000000001;6;2020-05-01
4125;22_i;30.0;13224.2;6;2020-05-01
4126;52_i;30.0;4708.0;6;2020-05-01
4127;23_i;30.0;8188.400000000001;6;2020-05-01
4128;24_i;30.0;15543.000000000002;6;2020-05-01
4129;25_i;30.0;9358.800000000001;6;2020-05-01
4130;26_i;27.0;8025.6;6;2020-05-01
4131;45_i;;;6;2020-05-01
4132;3_i;30.0;5845.400000000001;6;2020-05-01
4133;0_i;30.0;10100.2;6;2020-05-01
4134;4_i;21.0;11770.000000000002;6;2020-05-01
4135;5_i;30.0;13125.2;6;2020-05-01
4136;1_i;30.0;5865.200000000001;6;2020-05-01
4137;53_i;27.0;12383.800000000001;6;2020-05-01
4138;27_i;30.0;13633.400000000001;6;2020-05-01
4139;14_i;;;6;2020-05-01
4140;28_i;30.0;5973.000000000001;6;2020-05-01
4141;33_i;30.0;5955.400000000001;6;2020-05-01
4142;29_i;7.0;2618.0;6;2020-05-01
4143;30_i;30.0;1575.2;6;2020-05-01
4144;15_i;29.0;4859.8;6;2020-05-01
4145;54_i;29.0;12128.6;6;2020-05-01
4146;31_i;29.0;2387.0;6;2020-05-01
4147;31_i;29.0;2387.0;6;2020-05-01
4148;73_i;30.0;5522.0;6;2020-05-01
4149;72_i;30.0;11191.400000000001;6;2020-05-01
4150;40_i;23.0;6485.6;6;2020-05-01
4151;48_i;19.0;5451.6;6;2020-05-01
4152;41_i;30.0;24644.4;6;2020-05-01
4153;34_i;30.0;6107.200000000001;6;2020-05-01
4154;55_i;30.0;3326.4;6;2020-05-01
4155;56_i;30.0;17100.600000000002;6;2020-05-01
4156;57_i;30.0;5852.000000000001;6;2020-05-01
4157;70_i;30.0;8362.2;6;2020-05-01
4158;69_i;30.0;4241.6;6;2020-05-01
4159;58_i;30.0;1900.8000000000002;6;2020-05-01
4160;59_i;29.0;4527.6;6;2020-05-01
4161;60_i;29.0;12210.000000000002;6;2020-05-01
4162;68_i;30.0;11455.400000000001;6;2020-05-01
4163;61_i;30.0;4969.8;6;2020-05-01
4164;66_i;30.0;17793.600000000002;6;2020-05-01
4165;71_i;30.0;10775.6;6;2020-05-01
4166;62_i;30.0;6492.200000000001;6;2020-05-01
4167;63_i;;;6;2020-05-01
4168;64_i;30.0;16810.2;6;2020-05-01
4169;46_i;30.0;9539.2;6;2020-05-01
4170;65_i;30.0;3515.6000000000004;6;2020-05-01
4171;79_i;;;6;2020-05-01
4172;79_i;;;6;2020-05-01
4173;81_i;;;6;2020-05-01
4174;8_i;30.0;613.8000000000001;7;2020-05-01
4175;74_i;30.0;5524.200000000001;7;2020-05-01
4176;6_i;29.0;14304.400000000001;6;2020-03-01
4177;2_i;29.0;8571.2;6;2020-03-01
4178;7_i;28.0;6157.8;6;2020-03-01
4179;11_i;29.0;9647.0;6;2020-03-01
4180;8_i;29.0;12559.800000000001;6;2020-03-01
4181;17_i;29.0;3909.4;6;2020-03-01
4182;35_i;29.0;2061.4;6;2020-03-01
4183;12_i;29.0;11519.2;6;2020-03-01
4184;9_i;29.0;7136.8;6;2020-03-01
4185;10_i;29.0;13527.800000000001;6;2020-03-01
4186;13_i;;;6;2020-03-01
4187;44_i;29.0;11171.6;6;2020-03-01
4188;36_i;29.0;7790.200000000001;6;2020-03-01
4189;49_i;29.0;3350.6000000000004;6;2020-03-01
4190;37_i;29.0;2145.0;6;2020-03-01
4191;32_i;21.0;4556.200000000001;6;2020-03-01
4192;50_i;21.0;4419.8;6;2020-03-01
4193;42_i;21.0;3955.6000000000004;6;2020-03-01
4194;67_i;21.0;4994.0;6;2020-03-01
4195;18_i;21.0;5568.200000000001;6;2020-03-01
4196;38_i;21.0;3165.8;6;2020-03-01
4197;51_i;29.0;2501.4;6;2020-03-01
4198;39_i;;;6;2020-03-01
4199;19_i;29.0;6360.200000000001;6;2020-03-01
4200;20_i;29.0;4756.400000000001;6;2020-03-01
4201;21_i;29.0;7711.000000000001;6;2020-03-01
4202;22_i;29.0;8729.6;6;2020-03-01
4203;52_i;29.0;6833.200000000001;6;2020-03-01
4204;23_i;;;6;2020-03-01
4205;24_i;29.0;22477.4;6;2020-03-01
4206;25_i;29.0;11759.000000000002;6;2020-03-01
4207;26_i;29.0;9187.2;6;2020-03-01
4208;45_i;29.0;11228.800000000001;6;2020-03-01
4209;3_i;29.0;6465.8;6;2020-03-01
4210;0_i;28.0;6725.400000000001;6;2020-03-01
4211;4_i;;;6;2020-03-01
4212;5_i;29.0;14634.400000000001;6;2020-03-01
4213;1_i;12.0;1650.0000000000002;6;2020-03-01
4214;53_i;29.0;14927.000000000002;6;2020-03-01
4215;27_i;29.0;15054.6;6;2020-03-01
4216;14_i;10.0;2468.4;6;2020-03-01
4217;28_i;29.0;8316.0;6;2020-03-01
4218;33_i;29.0;7048.8;6;2020-03-01
4219;29_i;28.0;6853.000000000001;6;2020-03-01
4220;30_i;29.0;3460.6000000000004;6;2020-03-01
4221;15_i;29.0;7843.000000000001;6;2020-03-01
4222;54_i;29.0;12388.2;6;2020-03-01
4223;31_i;29.0;3093.2000000000003;6;2020-03-01
4224;31_i;29.0;3093.2000000000003;6;2020-03-01
4225;73_i;29.0;5308.6;6;2020-03-01
4226;72_i;28.0;9979.2;6;2020-03-01
4227;40_i;24.0;6162.200000000001;6;2020-03-01
4228;48_i;29.0;8940.800000000001;6;2020-03-01
4229;41_i;29.0;16460.4;6;2020-03-01
4230;34_i;29.0;5244.8;6;2020-03-01
4231;55_i;29.0;5458.200000000001;6;2020-03-01
4232;56_i;29.0;21595.2;6;2020-03-01
4233;57_i;29.0;10716.2;6;2020-03-01
4234;70_i;29.0;14192.2;6;2020-03-01
4235;69_i;29.0;8804.400000000001;6;2020-03-01
4236;58_i;29.0;3016.2000000000003;6;2020-03-01
4237;59_i;29.0;2686.2000000000003;6;2020-03-01
4238;60_i;29.0;11935.000000000002;6;2020-03-01
4239;68_i;29.0;11140.800000000001;6;2020-03-01
4240;61_i;29.0;2191.2000000000003;6;2020-03-01
4241;66_i;29.0;16506.600000000002;6;2020-03-01
4242;71_i;29.0;10665.6;6;2020-03-01
4243;62_i;29.0;6727.6;6;2020-03-01
4244;63_i;;;6;2020-03-01
4245;64_i;29.0;15661.800000000001;6;2020-03-01
4246;46_i;10.0;2147.2000000000003;6;2020-03-01
4247;65_i;29.0;3414.4;6;2020-03-01
4248;79_i;;;6;2020-03-01
4249;79_i;;;6;2020-03-01
4250;8_i;29.0;5658.84;7;2020-03-01
4251;74_i;29.0;628.7600000000001;7;2020-03-01
4252;82_i;31.0;4477.0;6;2020-11-01
4253;6_i;31.0;8907.800000000001;6;2020-11-01
4254;2_i;31.0;6897.000000000001;6;2020-11-01
4255;7_i;31.0;8212.6;6;2020-11-01
4256;11_i;2.0;660.0;6;2020-11-01
4257;8_i;1.0;2.2;6;2020-11-01
4258;17_i;31.0;3282.4;6;2020-11-01
4259;35_i;31.0;1478.4;6;2020-11-01
4260;76_i;31.0;8408.400000000001;6;2020-11-01
4261;12_i;31.0;8551.400000000001;6;2020-11-01
4262;9_i;31.0;6355.8;6;2020-11-01
4263;10_i;31.0;8432.6;6;2020-11-01
4264;13_i;;;6;2020-11-01
4265;44_i;16.0;5405.400000000001;6;2020-11-01
4266;36_i;31.0;7136.8;6;2020-11-01
4267;49_i;31.0;1830.4;6;2020-11-01
4268;37_i;15.0;6547.200000000001;6;2020-11-01
4269;32_i;4.0;514.8000000000001;6;2020-11-01
4270;50_i;4.0;200.20000000000002;6;2020-11-01
4271;42_i;4.0;618.2;6;2020-11-01
4272;67_i;4.0;741.4000000000001;6;2020-11-01
4273;18_i;4.0;2136.2000000000003;6;2020-11-01
4274;38_i;1.0;2.2;6;2020-11-01
4275;51_i;;;6;2020-11-01
4276;39_i;4.0;638.0;6;2020-11-01
4277;19_i;1.0;2.2;6;2020-11-01
4278;20_i;0.13;4.136;6;2020-11-01
4279;21_i;4.0;877.8000000000001;6;2020-11-01
4280;22_i;4.0;550.0;6;2020-11-01
4281;52_i;4.0;877.8000000000001;6;2020-11-01
4282;23_i;4.0;1179.2;6;2020-11-01
4283;24_i;1.0;2.2;6;2020-11-01
4284;25_i;1.0;2.2;6;2020-11-01
4285;26_i;31.0;6105.000000000001;6;2020-11-01
4286;45_i;31.0;13173.6;6;2020-11-01
4287;3_i;31.0;3245.0000000000005;6;2020-11-01
4288;0_i;31.0;6531.8;6;2020-11-01
4289;4_i;24.0;7799.000000000001;6;2020-11-01
4290;5_i;31.0;10406.0;6;2020-11-01
4291;1_i;11.0;836.0000000000001;6;2020-11-01
4292;53_i;31.0;7708.8;6;2020-11-01
4293;27_i;31.0;7405.200000000001;6;2020-11-01
4294;14_i;;;6;2020-11-01
4295;28_i;31.0;5816.8;6;2020-11-01
4296;33_i;31.0;6047.8;6;2020-11-01
4297;29_i;31.0;5940.000000000001;6;2020-11-01
4298;30_i;31.0;1225.4;6;2020-11-01
4299;15_i;31.0;5722.200000000001;6;2020-11-01
4300;54_i;31.0;12210.000000000002;6;2020-11-01
4301;31_i;17.0;2039.4;6;2020-11-01
4302;31_i;17.0;2039.4;6;2020-11-01
4303;73_i;31.0;5467.0;6;2020-11-01
4304;72_i;17.0;7623.000000000001;6;2020-11-01
4305;40_i;31.0;6877.200000000001;6;2020-11-01
4306;48_i;31.0;17276.600000000002;6;2020-11-01
4307;41_i;31.0;16937.800000000003;6;2020-11-01
4308;34_i;31.0;4340.6;6;2020-11-01
4309;55_i;1.0;2.2;6;2020-11-01
4310;56_i;2.0;1100.0;6;2020-11-01
4311;57_i;1.0;2.2;6;2020-11-01
4312;70_i;;;6;2020-11-01
4313;69_i;;;6;2020-11-01
4314;58_i;;;6;2020-11-01
4315;59_i;;;6;2020-11-01
4316;60_i;;;6;2020-11-01
4317;77_i;;;6;2020-11-01
4318;68_i;;;6;2020-11-01
4319;61_i;;;6;2020-11-01
4320;66_i;;;6;2020-11-01
4321;71_i;;;6;2020-11-01
4322;62_i;;;6;2020-11-01
4323;63_i;;;6;2020-11-01
4324;64_i;31.0;10091.400000000001;6;2020-11-01
4325;46_i;31.0;4829.0;6;2020-11-01
4326;65_i;;;6;2020-11-01
4327;78_i;;;6;2020-11-01
4328;79_i;;;6;2020-11-01
4329;79_i;;;6;2020-11-01
4330;80_i;9.0;2662.0;6;2020-11-01
4331;83_i;2.0;660.0;6;2020-11-01
4332;84_i;;;6;2020-11-01
4333;81_i;;;6;2020-11-01
4334;8_i;30.42;576.994;7;2020-11-01
4335;74_i;30.42;5192.880000000001;7;2020-11-01
4336;85_i;;;6;2020-10-01
4337;85_i;;;6;2020-10-01
4338;82_i;7.0;1553.2;6;2020-10-01
4339;6_i;30.0;6714.400000000001;6;2020-10-01
4340;2_i;30.0;6967.400000000001;6;2020-10-01
4341;7_i;7.0;2378.2000000000003;6;2020-10-01
4342;11_i;1.0;2.2;6;2020-10-01
4343;8_i;1.0;2.2;6;2020-10-01
4344;17_i;30.0;3988.6000000000004;6;2020-10-01
4345;35_i;30.0;1727.0000000000002;6;2020-10-01
4346;76_i;30.0;8289.6;6;2020-10-01
4347;12_i;30.0;7862.8;6;2020-10-01
4348;9_i;30.0;5838.8;6;2020-10-01
4349;10_i;30.0;7823.200000000001;6;2020-10-01
4350;13_i;;;6;2020-10-01
4351;44_i;1.0;2.2;6;2020-10-01
4352;36_i;30.0;5669.400000000001;6;2020-10-01
4353;49_i;30.0;1964.6000000000001;6;2020-10-01
4354;37_i;1.0;2.2;6;2020-10-01
4355;32_i;7.0;3410.0000000000005;6;2020-10-01
4356;50_i;7.0;563.2;6;2020-10-01
4357;42_i;1.0;2.2;6;2020-10-01
4358;67_i;7.0;3858.8;6;2020-10-01
4359;18_i;1.0;2.2;6;2020-10-01
4360;38_i;1.0;2.2;6;2020-10-01
4361;51_i;7.0;618.2;6;2020-10-01
4362;39_i;7.0;3388.0000000000005;6;2020-10-01
4363;19_i;1.0;2.2;6;2020-10-01
4364;20_i;30.0;1203.4;6;2020-10-01
4365;21_i;1.0;2.2;6;2020-10-01
4366;22_i;7.0;1245.2;6;2020-10-01
4367;52_i;7.0;1051.6000000000001;6;2020-10-01
4368;23_i;7.0;2934.8;6;2020-10-01
4369;24_i;7.0;6129.200000000001;6;2020-10-01
4370;25_i;2.0;646.8000000000001;6;2020-10-01
4371;26_i;7.0;1379.4;6;2020-10-01
4372;45_i;7.0;2596.0;6;2020-10-01
4373;3_i;7.0;829.4000000000001;6;2020-10-01
4374;0_i;7.0;1746.8000000000002;6;2020-10-01
4375;4_i;1.0;2.2;6;2020-10-01
4376;5_i;7.0;2182.4;6;2020-10-01
4377;1_i;1.0;2.2;6;2020-10-01
4378;53_i;7.0;1489.4;6;2020-10-01
4379;27_i;30.0;6428.400000000001;6;2020-10-01
4380;14_i;;;6;2020-10-01
4381;28_i;30.0;4362.6;6;2020-10-01
4382;33_i;30.0;4481.400000000001;6;2020-10-01
4383;29_i;30.0;5517.6;6;2020-10-01
4384;30_i;30.0;820.6;6;2020-10-01
4385;15_i;30.0;4655.200000000001;6;2020-10-01
4386;54_i;30.0;7037.8;6;2020-10-01
4387;31_i;14.0;675.4000000000001;6;2020-10-01
4388;31_i;14.0;675.4000000000001;6;2020-10-01
4389;73_i;30.0;5005.0;6;2020-10-01
4390;72_i;1.0;2.2;6;2020-10-01
4391;40_i;30.0;7695.6;6;2020-10-01
4392;48_i;30.0;13092.2;6;2020-10-01
4393;41_i;30.0;17782.600000000002;6;2020-10-01
4394;34_i;30.0;4747.6;6;2020-10-01
4395;55_i;;;6;2020-10-01
4396;56_i;;;6;2020-10-01
4397;57_i;1.0;2.2;6;2020-10-01
4398;70_i;;;6;2020-10-01
4399;69_i;;;6;2020-10-01
4400;58_i;;;6;2020-10-01
4401;59_i;;;6;2020-10-01
4402;60_i;;;6;2020-10-01
4403;77_i;;;6;2020-10-01
4404;68_i;;;6;2020-10-01
4405;61_i;;;6;2020-10-01
4406;66_i;;;6;2020-10-01
4407;71_i;;;6;2020-10-01
4408;62_i;;;6;2020-10-01
4409;63_i;;;6;2020-10-01
4410;64_i;30.0;12082.400000000001;6;2020-10-01
4411;46_i;7.0;1320.0;6;2020-10-01
4412;65_i;;;6;2020-10-01
4413;78_i;;;6;2020-10-01
4414;79_i;;;6;2020-10-01
4415;79_i;;;6;2020-10-01
4416;80_i;1.0;220.00000000000003;6;2020-10-01
4417;86_i;;;6;2020-10-01
4418;81_i;;;6;2020-10-01
4419;8_i;7.04;123.926;7;2020-10-01
4420;74_i;7.04;1115.4;7;2020-10-01
4421;75_i;;;6;2020-09-01
4422;75_i;;;6;2020-09-01
4423;82_i;8.0;176.0;6;2020-09-01
4424;6_i;31.0;10023.2;6;2020-09-01
4425;2_i;7.0;2664.2000000000003;6;2020-09-01
4426;7_i;6.0;1254.0;6;2020-09-01
4427;11_i;1.0;2.2;6;2020-09-01
4428;8_i;1.0;2.2;6;2020-09-01
4429;17_i;31.0;5970.8;6;2020-09-01
4430;35_i;22.0;2026.2000000000003;6;2020-09-01
4431;76_i;31.0;12806.2;6;2020-09-01
4432;12_i;31.0;10302.6;6;2020-09-01
4433;9_i;31.0;8828.6;6;2020-09-01
4434;10_i;31.0;11770.000000000002;6;2020-09-01
4435;13_i;;;6;2020-09-01
4436;44_i;1.0;2.2;6;2020-09-01
4437;36_i;31.0;10738.2;6;2020-09-01
4438;49_i;31.0;3086.6000000000004;6;2020-09-01
4439;37_i;0.33;33.0;6;2020-09-01
4440;32_i;31.0;15162.400000000001;6;2020-09-01
4441;50_i;31.0;2488.2000000000003;6;2020-09-01
4442;42_i;1.0;2.2;6;2020-09-01
4443;67_i;31.0;18002.600000000002;6;2020-09-01
4444;18_i;1.0;2.2;6;2020-09-01
4445;38_i;1.0;2.2;6;2020-09-01
4446;51_i;31.0;1942.6000000000001;6;2020-09-01
4447;39_i;31.0;12727.000000000002;6;2020-09-01
4448;19_i;1.0;2.2;6;2020-09-01
4449;20_i;31.0;2686.2000000000003;6;2020-09-01
4450;21_i;1.0;2.2;6;2020-09-01
4451;22_i;7.0;3038.2000000000003;6;2020-09-01
4452;52_i;31.0;4637.6;6;2020-09-01
4453;23_i;31.0;12687.400000000001;6;2020-09-01
4454;24_i;31.0;23656.600000000002;6;2020-09-01
4455;25_i;31.0;10443.400000000001;6;2020-09-01
4456;26_i;31.0;3528.8;6;2020-09-01
4457;45_i;;;6;2020-09-01
4458;3_i;31.0;4624.400000000001;6;2020-09-01
4459;0_i;31.0;9308.2;6;2020-09-01
4460;4_i;1.0;2.2;6;2020-09-01
4461;5_i;31.0;11809.6;6;2020-09-01
4462;1_i;1.0;2.2;6;2020-09-01
4463;53_i;31.0;10720.6;6;2020-09-01
4464;27_i;31.0;9405.0;6;2020-09-01
